Name,Property mean Fusion zone depth (mm),Property mean Fusion zone depth (mm) units,Property Summary: Laser Power (W),Property Summary: Laser Power (W) units,Property Post-Weld Data: Roll Back Time (s),Property Post-Weld Data: Roll Back Time (s) units,Property Weld Ignition Stage Data: Weld Power Source/Hotwire Mode,Property Weld Ignition Stage Data: Laser Pre-Time (s),Property Weld Ignition Stage Data: Laser Pre-Time (s) units,Property Summary: Wire Power (kW),Property Summary: Wire Power (kW) units,Property Post-Weld Data: Pull Out Dist (mm),Property Post-Weld Data: Pull Out Dist (mm) units,Property Weld Fill Stage Data: Wobbler Frequency (Hz),Property Weld Fill Stage Data: Wobbler Frequency (Hz) units,Property Summary: Robot Travel Speed (mm/s),Property Summary: Robot Travel Speed (mm/s) units,Property Weld Fill Stage Data: Heat Wirefeed Speed (mm/s),Property Weld Fill Stage Data: Heat Wirefeed Speed (mm/s) units,Property Weld End Stage Data: Wire Power (kW),Property Weld End Stage Data: Wire Power (kW) units,Property Weld Fill Stage Data: Fill Time (s),Property Weld Fill Stage Data: Fill Time (s) units,Property Beta grain length // build (microns),Property Beta grain length // build (microns) units,Property mean Fusion zone depth at 50% fusion zone width (mm),Property mean Fusion zone depth at 50% fusion zone width (mm) units,Property Weld End Stage Data: Wobbler Frequency (Hz),Property Weld End Stage Data: Wobbler Frequency (Hz) units,Property Summary: Starting O2 ppm,Property Bead width (mm),Property Bead width (mm) units,Property Weld Main Stage Data: Weave Width (mm),Property Weld Main Stage Data: Weave Width (mm) units,Property Post-Weld Data: Laser Off Delay (s),Property Post-Weld Data: Laser Off Delay (s) units,Property Beta grain length perp. build (microns),Property Beta grain length perp. build (microns) units,"Property mean Bead quality (1-intermittent, 2-variable, 3-rippled, 4-smooth)","Property mean Bead quality (1-intermittent, 2-variable, 3-rippled, 4-smooth) units",Property Weld Main Stage Data: Heat Wirefeed Speed (mm/s),Property Weld Main Stage Data: Heat Wirefeed Speed (mm/s) units,Property Weld Fill Stage Data: Wobbler Amplitude (mm),Property Weld Fill Stage Data: Wobbler Amplitude (mm) units,Property mean Alpha lath thickness (microns),Property mean Alpha lath thickness (microns) units,Property mean Beta grain length // build (microns),Property mean Beta grain length // build (microns) units,Property mean Fusion zone depth at 75% fusion zone width (mm),Property mean Fusion zone depth at 75% fusion zone width (mm) units,Property mean Fusion zone width (mm),Property mean Fusion zone width (mm) units,Property Weld End Stage Data: Wobbler Amplitude (mm),Property Weld End Stage Data: Wobbler Amplitude (mm) units,Property Fusion zone depth at 50% fusion zone width (mm),Property Fusion zone depth at 50% fusion zone width (mm) units,Property Weld Main Stage Data: Travel Speed (mm/s),Property Weld Main Stage Data: Travel Speed (mm/s) units,Property Laser Equipment Data: Optical Channel,Property Summary: Ending O2 ppm,"Property Bead quality (1-intermittent, 2-variable, 3-rippled, 4-smooth)","Property Bead quality (1-intermittent, 2-variable, 3-rippled, 4-smooth) units",Property Weld End Stage Data: Weld Power Source/Hotwire Mode,Property Summary: Measured Pre-Time,Property mean Stacked Bead Height (mm),Property mean Stacked Bead Height (mm) units,Property Weld Ignition Stage Data: Laser Start Move Delay (s),Property Weld Ignition Stage Data: Laser Start Move Delay (s) units,Property Pre-Weld Data: Gas Purge Time (s),Property Pre-Weld Data: Gas Purge Time (s) units,Property Summary: Measured Weld Time,Property Fusion zone depth (mm),Property Fusion zone depth (mm) units,Property Weld Main Stage Data: Laser Power (W),Property Weld Main Stage Data: Laser Power (W) units,Property mean Beta grain length perp. build (microns),Property mean Beta grain length perp. build (microns) units,Property Weld Ignition Stage Data: Wobbler Amplitude (mm),Property Weld Ignition Stage Data: Wobbler Amplitude (mm) units,Property Post-Weld Data: Gas Off Delay (s),Property Post-Weld Data: Gas Off Delay (s) units,Property Pre-Weld Data: Gas Pre-Flow Time (s),Property Pre-Weld Data: Gas Pre-Flow Time (s) units,Property Fusion zone area (mm^2),Property Fusion zone area (mm^2) units,Property Alpha lath thickness (microns),Property Alpha lath thickness (microns) units,Property Weld Main Stage Data: Wire Power (kW),Property Weld Main Stage Data: Wire Power (kW) units,Property Weld End Stage Data: Heat Wirefeed Speed (mm/s),Property Weld End Stage Data: Heat Wirefeed Speed (mm/s) units,Property Weld Ignition Stage Data: Wire Power (kW),Property Weld Ignition Stage Data: Wire Power (kW) units,Property Weld Fill Stage Data: Laser Power (W),Property Weld Fill Stage Data: Laser Power (W) units,Property Weld Main Stage Data: Wobbler Amplitude (mm),Property Weld Main Stage Data: Wobbler Amplitude (mm) units,Property Weld Fill Stage Data: Wire Power (kW),Property Weld Fill Stage Data: Wire Power (kW) units,Property Fusion zone width (mm),Property Fusion zone width (mm) units,Property Weld End Stage Data: Laser Power (W),Property Weld End Stage Data: Laser Power (W) units,Property Fusion zone depth at 75% fusion zone width (mm),Property Fusion zone depth at 75% fusion zone width (mm) units,Property Weld Main Stage Data: Weld Power Source/Hotwire Mode,Property Weld Main Stage Data: Weave Length (mm),Property Weld Main Stage Data: Weave Length (mm) units,Property Pre-Weld Data: PreTime Recorded (s),Property Pre-Weld Data: PreTime Recorded (s) units,"Property Microstructure type (1-basketweave, 2-colony, 4-GB alpha)","Property Microstructure type (1-basketweave, 2-colony, 4-GB alpha) units",Property mean Bead width (mm),Property mean Bead width (mm) units,Property Weld Main Stage Data: Wobbler Frequency (Hz),Property Weld Main Stage Data: Wobbler Frequency (Hz) units,Property Summary: Total Length,Property mean Fusion zone area (mm^2),Property mean Fusion zone area (mm^2) units,Property Weld Ignition Stage Data: Laser Power (W),Property Weld Ignition Stage Data: Laser Power (W) units,Property Stacked Bead Height (mm),Property Stacked Bead Height (mm) units,"Property mean Microstructure type (1-basketweave, 2-colony, 4-GB alpha)","Property mean Microstructure type (1-basketweave, 2-colony, 4-GB alpha) units",Property Post-Weld Data: Burn Back Time (s),Property Post-Weld Data: Burn Back Time (s) units,Property Summary: Wire Feed Speed (mm/s),Property Summary: Wire Feed Speed (mm/s) units,Property Weld Ignition Stage Data: Wobbler Frequency (Hz),Property Weld Ignition Stage Data: Wobbler Frequency (Hz) units
N00014-001-011,2.209,mm,6000,W,0.0,s,485.0,0.4,s,0.3,kW,8.0,mm,500.0,Hz,15,mm/s,59.25,mm/s,0.3,kW,0.25,s,275.6843529411765,microns,0.477,mm,500.0,Hz,35.0,7.447,mm,0.05,mm,0.25,s,324.2214,microns,1.0,"1-intermittent, 2-variable, 3-rippled, 4-smooth",50.0,mm/s,0.0,mm,1.2749999999999997,microns,275.6843529411765,microns,0.6465,mm,7.596,mm,0.0,mm,0.477,mm,15.0,mm/s,1.0,35.0,1,"1-intermittent, 2-variable, 3-rippled, 4-smooth",485.0,2.077,,,0.2,s,5.0,s,11.408,2.209,mm,6000.0,W,324.2214,microns,0.0,mm,0.0,s,3.0,s,10.737,mm^2,1.2749999999999997,microns,0.3,kW,59.25,mm/s,0.3,kW,6000.0,W,0.0,mm,0.3,kW,7.596,mm,6000.0,W,0.6465,mm,485.0,4.0,mm,2.08,s,1,"1-basketweave, 2-colony, 4-GB alpha",7.447,mm,500.0,Hz,105.9,10.737,mm^2,6000.0,W,,,1.0,"1-basketweave, 2-colony, 4-GB alpha",0.0,s,50,mm/s,500.0,Hz
N00014-001-012,2.491,mm,6000,W,0.0,s,485.0,0.4,s,0.3,kW,8.0,mm,500.0,Hz,15,mm/s,59.25,mm/s,0.3,kW,0.25,s,294.0743809523809,microns,0.737,mm,500.0,Hz,34.0,7.34,mm,0.05,mm,0.25,s,854.164,microns,4.0,"1-intermittent, 2-variable, 3-rippled, 4-smooth",55.0,mm/s,0.0,mm,1.2038888888888888,microns,294.0743809523809,microns,0.5295,mm,7.565,mm,0.0,mm,0.737,mm,15.0,mm/s,1.0,34.0,4,"1-intermittent, 2-variable, 3-rippled, 4-smooth",485.0,2.081,,,0.2,s,5.0,s,13.501,2.491,mm,6000.0,W,854.164,microns,0.0,mm,0.0,s,3.0,s,12.277,mm^2,1.2038888888888888,microns,0.3,kW,59.25,mm/s,0.3,kW,6000.0,W,0.0,mm,0.3,kW,7.565,mm,6000.0,W,0.5295,mm,485.0,4.0,mm,2.08,s,1,"1-basketweave, 2-colony, 4-GB alpha",7.34,mm,500.0,Hz,105.9,12.277,mm^2,6000.0,W,,,1.0,"1-basketweave, 2-colony, 4-GB alpha",0.0,s,55,mm/s,500.0,Hz
N00014-001-013,2.496,mm,6000,W,0.0,s,485.0,0.4,s,0.3,kW,8.0,mm,500.0,Hz,15,mm/s,59.25,mm/s,0.3,kW,0.25,s,258.03269230769234,microns,0.534,mm,500.0,Hz,33.0,7.2,mm,0.05,mm,0.25,s,786.4925,microns,4.0,"1-intermittent, 2-variable, 3-rippled, 4-smooth",70.0,mm/s,0.0,mm,1.3386666666666667,microns,258.03269230769234,microns,0.391,mm,7.417,mm,0.0,mm,0.534,mm,15.0,mm/s,1.0,33.0,4,"1-intermittent, 2-variable, 3-rippled, 4-smooth",485.0,2.077,,,0.2,s,5.0,s,13.683,2.496,mm,6000.0,W,786.4925,microns,0.0,mm,0.0,s,3.0,s,12.192,mm^2,1.3386666666666667,microns,0.3,kW,59.25,mm/s,0.3,kW,6000.0,W,0.0,mm,0.3,kW,7.417,mm,6000.0,W,0.391,mm,485.0,4.0,mm,2.08,s,1,"1-basketweave, 2-colony, 4-GB alpha",7.2,mm,500.0,Hz,105.9,12.192,mm^2,6000.0,W,,,1.0,"1-basketweave, 2-colony, 4-GB alpha",0.0,s,70,mm/s,500.0,Hz
N00014-001-014,2.516,mm,6000,W,0.0,s,485.0,0.4,s,0.3,kW,8.0,mm,500.0,Hz,15,mm/s,59.25,mm/s,0.3,kW,0.25,s,174.81033333333332,microns,0.7335,mm,500.0,Hz,33.0,8.5,mm,0.05,mm,0.25,s,559.4173333333333,microns,3.0,"1-intermittent, 2-variable, 3-rippled, 4-smooth",62.5,mm/s,0.0,mm,1.3417777777777777,microns,174.81033333333332,microns,0.5025,mm,7.703,mm,0.0,mm,0.7335,mm,15.0,mm/s,1.0,33.0,3,"1-intermittent, 2-variable, 3-rippled, 4-smooth",485.0,2.073,,,0.2,s,5.0,s,14.211,2.516,mm,6000.0,W,559.4173333333333,microns,0.0,mm,0.0,s,3.0,s,12.439,mm^2,1.3417777777777777,microns,0.3,kW,59.25,mm/s,0.3,kW,6000.0,W,0.0,mm,0.3,kW,7.703,mm,6000.0,W,0.5025,mm,485.0,4.0,mm,2.07,s,1,"1-basketweave, 2-colony, 4-GB alpha",8.5,mm,500.0,Hz,105.9,12.439,mm^2,6000.0,W,,,1.0,"1-basketweave, 2-colony, 4-GB alpha",0.0,s,62.5,mm/s,500.0,Hz
N00014-001-015,2.496,mm,6000,W,0.0,s,485.0,0.4,s,0.3,kW,8.0,mm,500.0,Hz,15,mm/s,59.25,mm/s,0.3,kW,0.25,s,181.51957142857142,microns,0.657,mm,500.0,Hz,32.0,7.5,mm,0.05,mm,0.25,s,430.0895,microns,3.0,"1-intermittent, 2-variable, 3-rippled, 4-smooth",59.0,mm/s,0.0,mm,1.3967777777777777,microns,181.51957142857142,microns,0.4995,mm,7.59,mm,0.0,mm,0.657,mm,15.0,mm/s,1.0,32.0,3,"1-intermittent, 2-variable, 3-rippled, 4-smooth",485.0,2.081,,,0.2,s,5.0,s,13.436,2.496,mm,6000.0,W,430.0895,microns,0.0,mm,0.0,s,3.0,s,12.154,mm^2,1.3967777777777777,microns,0.3,kW,59.25,mm/s,0.3,kW,6000.0,W,0.0,mm,0.3,kW,7.59,mm,6000.0,W,0.4995,mm,485.0,4.0,mm,2.08,s,1,"1-basketweave, 2-colony, 4-GB alpha",7.5,mm,500.0,Hz,105.9,12.154,mm^2,6000.0,W,,,1.0,"1-basketweave, 2-colony, 4-GB alpha",0.0,s,59,mm/s,500.0,Hz
N00014-001-016,6.722,mm,6000,W,0.0,s,485.0,0.4,s,0.3,kW,8.0,mm,500.0,Hz,3.5,mm/s,59.25,mm/s,0.3,kW,0.25,s,491.7687894736842,microns,1.015,mm,500.0,Hz,32.0,10.3,mm,0.05,mm,0.25,s,1544.7969999999998,microns,3.0,"1-intermittent, 2-variable, 3-rippled, 4-smooth",70.0,mm/s,0.0,mm,1.5174444444444444,microns,491.7687894736842,microns,0.8205,mm,10.445,mm,0.0,mm,1.015,mm,3.5,mm/s,1.0,32.0,3,"1-intermittent, 2-variable, 3-rippled, 4-smooth",485.0,2.077,,,0.2,s,5.0,s,37.582,6.722,mm,6000.0,W,1544.7969999999998,microns,0.0,mm,0.0,s,3.0,s,55.631,mm^2,1.5174444444444444,microns,0.3,kW,59.25,mm/s,0.3,kW,6000.0,W,0.0,mm,0.3,kW,10.445,mm,6000.0,W,0.8205,mm,485.0,4.0,mm,2.08,s,1,"1-basketweave, 2-colony, 4-GB alpha",10.3,mm,500.0,Hz,105.9,55.631,mm^2,6000.0,W,,,1.0,"1-basketweave, 2-colony, 4-GB alpha",0.0,s,70,mm/s,500.0,Hz
N00014-001-017,6.56,mm,6000,W,0.0,s,485.0,0.4,s,0.3,kW,8.0,mm,500.0,Hz,3.5,mm/s,59.25,mm/s,0.3,kW,0.25,s,602.5484444444444,microns,1.2775,mm,500.0,Hz,31.0,10.67,mm,0.05,mm,0.25,s,1135.1565,microns,4.0,"1-intermittent, 2-variable, 3-rippled, 4-smooth",85.0,mm/s,0.0,mm,1.3923333333333332,microns,602.5484444444444,microns,0.9735,mm,10.759,mm,0.0,mm,1.2775,mm,3.5,mm/s,1.0,31.0,4,"1-intermittent, 2-variable, 3-rippled, 4-smooth",485.0,2.074,,,0.2,s,5.0,s,62.53100000000001,6.56,mm,6000.0,W,1135.1565,microns,0.0,mm,0.0,s,3.0,s,53.827,mm^2,1.3923333333333332,microns,0.3,kW,59.25,mm/s,0.3,kW,6000.0,W,0.0,mm,0.3,kW,10.759,mm,6000.0,W,0.9735,mm,485.0,4.0,mm,2.07,s,1,"1-basketweave, 2-colony, 4-GB alpha",10.67,mm,500.0,Hz,105.9,53.827,mm^2,6000.0,W,,,1.0,"1-basketweave, 2-colony, 4-GB alpha",0.0,s,85,mm/s,500.0,Hz
N00014-001-018,7.115,mm,6000,W,0.0,s,485.0,0.4,s,0.3,kW,8.0,mm,500.0,Hz,3.5,mm/s,59.25,mm/s,0.3,kW,0.25,s,584.2248125,microns,1.2005,mm,500.0,Hz,31.0,10.309,mm,0.05,mm,0.25,s,1100.196,microns,4.0,"1-intermittent, 2-variable, 3-rippled, 4-smooth",80.0,mm/s,0.0,mm,1.5621111111111112,microns,584.2248125,microns,0.844,mm,10.529,mm,0.0,mm,1.2005,mm,3.5,mm/s,1.0,31.0,4,"1-intermittent, 2-variable, 3-rippled, 4-smooth",485.0,2.085,,,0.2,s,5.0,s,42.96100000000001,7.115,mm,6000.0,W,1100.196,microns,0.0,mm,0.0,s,3.0,s,58.543,mm^2,1.5621111111111112,microns,0.3,kW,59.25,mm/s,0.3,kW,6000.0,W,0.0,mm,0.3,kW,10.529,mm,6000.0,W,0.844,mm,485.0,4.0,mm,2.08,s,1,"1-basketweave, 2-colony, 4-GB alpha",10.309,mm,500.0,Hz,105.9,58.543,mm^2,6000.0,W,,,1.0,"1-basketweave, 2-colony, 4-GB alpha",0.0,s,80,mm/s,500.0,Hz
N00014-001-019,6.958,mm,6000,W,0.0,s,485.0,0.4,s,0.3,kW,8.0,mm,500.0,Hz,3.5,mm/s,59.25,mm/s,0.3,kW,0.25,s,550.7982352941176,microns,1.2725,mm,500.0,Hz,31.0,10.23,mm,0.05,mm,0.25,s,943.8943333333333,microns,3.0,"1-intermittent, 2-variable, 3-rippled, 4-smooth",75.0,mm/s,0.0,mm,1.5155555555555555,microns,550.7982352941176,microns,0.923,mm,10.399,mm,0.0,mm,1.2725,mm,3.5,mm/s,1.0,31.0,3,"1-intermittent, 2-variable, 3-rippled, 4-smooth",485.0,2.077,,,0.2,s,5.0,s,46.437,6.958,mm,6000.0,W,943.8943333333333,microns,0.0,mm,0.0,s,3.0,s,55.536,mm^2,1.5155555555555555,microns,0.3,kW,59.25,mm/s,0.3,kW,6000.0,W,0.0,mm,0.3,kW,10.399,mm,6000.0,W,0.923,mm,485.0,4.0,mm,2.08,s,1,"1-basketweave, 2-colony, 4-GB alpha",10.23,mm,500.0,Hz,105.9,55.536,mm^2,6000.0,W,,,1.0,"1-basketweave, 2-colony, 4-GB alpha",0.0,s,75,mm/s,500.0,Hz
N00014-001-020,6.486,mm,6000,W,0.0,s,485.0,0.4,s,0.3,kW,8.0,mm,500.0,Hz,3.5,mm/s,59.25,mm/s,0.3,kW,0.25,s,573.8819375,microns,1.175,mm,500.0,Hz,36.0,10.74,mm,0.05,mm,0.25,s,1258.984,microns,3.0,"1-intermittent, 2-variable, 3-rippled, 4-smooth",72.0,mm/s,0.0,mm,1.5013333333333334,microns,573.8819375,microns,0.9025,mm,10.908,mm,0.0,mm,1.175,mm,3.5,mm/s,1.0,37.0,3,"1-intermittent, 2-variable, 3-rippled, 4-smooth",485.0,24.168,,,0.2,s,5.0,s,57.732,6.486,mm,6000.0,W,1258.984,microns,0.0,mm,0.0,s,3.0,s,53.54,mm^2,1.5013333333333334,microns,0.3,kW,59.25,mm/s,0.3,kW,6000.0,W,0.0,mm,0.3,kW,10.908,mm,6000.0,W,0.9025,mm,485.0,4.0,mm,24.17,s,1,"1-basketweave, 2-colony, 4-GB alpha",10.74,mm,500.0,Hz,105.9,53.54,mm^2,6000.0,W,,,1.0,"1-basketweave, 2-colony, 4-GB alpha",0.0,s,72,mm/s,500.0,Hz
N00014-001-021,4.852,mm,3000,W,0.0,s,485.0,0.4,s,0.3,kW,8.0,mm,500.0,Hz,3.5,mm/s,59.25,mm/s,0.3,kW,0.25,s,445.85078571428573,microns,1.0615,mm,500.0,Hz,35.0,7.18,mm,0.05,mm,0.25,s,572.4503333333333,microns,3.0,"1-intermittent, 2-variable, 3-rippled, 4-smooth",35.0,mm/s,0.0,mm,1.03,microns,445.85078571428573,microns,0.7485,mm,7.134,mm,0.0,mm,1.0615,mm,3.5,mm/s,1.0,35.0,3,"1-intermittent, 2-variable, 3-rippled, 4-smooth",485.0,1.332,,,0.2,s,5.0,s,38.902,4.852,mm,3000.0,W,572.4503333333333,microns,0.0,mm,0.0,s,3.0,s,26.727,mm^2,1.03,microns,0.3,kW,59.25,mm/s,0.3,kW,6000.0,W,0.0,mm,0.3,kW,7.134,mm,6000.0,W,0.7485,mm,485.0,4.0,mm,1.33,s,1,"1-basketweave, 2-colony, 4-GB alpha",7.18,mm,500.0,Hz,110.59,26.727,mm^2,6000.0,W,,,1.0,"1-basketweave, 2-colony, 4-GB alpha",0.0,s,35,mm/s,500.0,Hz
N00014-001-022,5.468,mm,3000,W,0.0,s,485.0,0.4,s,0.3,kW,8.0,mm,500.0,Hz,3.5,mm/s,59.25,mm/s,0.3,kW,0.25,s,435.1333333333333,microns,0.9465,mm,500.0,Hz,33.0,6.64,mm,0.05,mm,0.25,s,2372.093,microns,3.0,"1-intermittent, 2-variable, 3-rippled, 4-smooth",45.0,mm/s,0.0,mm,1.4476666666666667,microns,435.1333333333333,microns,0.7225,mm,6.736,mm,0.0,mm,0.9465,mm,3.5,mm/s,1.0,33.0,3,"1-intermittent, 2-variable, 3-rippled, 4-smooth",485.0,1.336,,,0.2,s,5.0,s,39.527,5.468,mm,3000.0,W,2372.093,microns,0.0,mm,0.0,s,3.0,s,30.663,mm^2,1.4476666666666667,microns,0.3,kW,59.25,mm/s,0.3,kW,6000.0,W,0.0,mm,0.3,kW,6.736,mm,6000.0,W,0.7225,mm,485.0,4.0,mm,1.34,s,1,"1-basketweave, 2-colony, 4-GB alpha",6.64,mm,500.0,Hz,110.59,30.663,mm^2,6000.0,W,,,1.0,"1-basketweave, 2-colony, 4-GB alpha",0.0,s,45,mm/s,500.0,Hz
N00014-001-023,5.822,mm,3000,W,0.0,s,485.0,0.4,s,0.3,kW,8.0,mm,500.0,Hz,3.5,mm/s,59.25,mm/s,0.3,kW,0.25,s,412.81476923076923,microns,0.867,mm,500.0,Hz,29.0,6.735,mm,0.05,mm,0.25,s,1630.2953333333335,microns,3.0,"1-intermittent, 2-variable, 3-rippled, 4-smooth",50.0,mm/s,0.0,mm,1.3383333333333336,microns,412.81476923076923,microns,0.65,mm,6.593,mm,0.0,mm,0.867,mm,3.5,mm/s,1.0,29.0,3,"1-intermittent, 2-variable, 3-rippled, 4-smooth",485.0,11.076,,,0.2,s,5.0,s,36.843,5.822,mm,3000.0,W,1630.2953333333335,microns,0.0,mm,0.0,s,3.0,s,33.358,mm^2,1.3383333333333336,microns,0.3,kW,59.25,mm/s,0.3,kW,6000.0,W,0.0,mm,0.3,kW,6.593,mm,6000.0,W,0.65,mm,485.0,4.0,mm,11.08,s,1,"1-basketweave, 2-colony, 4-GB alpha",6.735,mm,500.0,Hz,110.59,33.358,mm^2,6000.0,W,,,1.0,"1-basketweave, 2-colony, 4-GB alpha",0.0,s,50,mm/s,500.0,Hz
N00014-001-024,,,3000,W,0.0,s,485.0,0.4,s,0.3,kW,8.0,mm,500.0,Hz,3.5,mm/s,59.25,mm/s,0.3,kW,0.25,s,,,,,500.0,Hz,29.0,,,0.05,mm,0.25,s,,,2.0,"1-intermittent, 2-variable, 3-rippled, 4-smooth",55.0,mm/s,0.0,mm,,,,,,,,,0.0,mm,,,3.5,mm/s,1.0,28.0,2,"1-intermittent, 2-variable, 3-rippled, 4-smooth",485.0,1.339,,,0.2,s,5.0,s,50.444,,,3000.0,W,,,0.0,mm,0.0,s,3.0,s,,,,,0.3,kW,59.25,mm/s,0.3,kW,6000.0,W,0.0,mm,0.3,kW,,,6000.0,W,,,485.0,4.0,mm,1.34,s,,,,,500.0,Hz,110.59,,,6000.0,W,,,,,0.0,s,55,mm/s,500.0,Hz
N00014-001-025,,,3000,W,0.0,s,485.0,0.4,s,0.3,kW,8.0,mm,500.0,Hz,15,mm/s,10.0,mm/s,0.3,kW,0.25,s,,,,,500.0,Hz,29.0,,,0.05,mm,0.25,s,,,1.0,"1-intermittent, 2-variable, 3-rippled, 4-smooth",10.0,mm/s,0.0,mm,,,,,,,,,0.0,mm,,,15.0,mm/s,1.0,30.0,1,"1-intermittent, 2-variable, 3-rippled, 4-smooth",485.0,1.343,,,0.2,s,5.0,s,14.896,,,3000.0,W,,,0.0,mm,0.0,s,3.0,s,,,,,0.3,kW,10.0,mm/s,0.3,kW,6000.0,W,0.0,mm,0.3,kW,,,6000.0,W,,,485.0,4.0,mm,1.34,s,,,,,500.0,Hz,110.59,,,6000.0,W,,,,,0.0,s,10,mm/s,500.0,Hz
N00014-001-026,,,3000,W,0.0,s,485.0,0.4,s,0.3,kW,8.0,mm,500.0,Hz,15,mm/s,10.0,mm/s,0.3,kW,0.25,s,,,,,500.0,Hz,30.0,,,0.05,mm,0.25,s,,,1.0,"1-intermittent, 2-variable, 3-rippled, 4-smooth",20.0,mm/s,0.0,mm,,,,,,,,,0.0,mm,,,15.0,mm/s,1.0,30.0,1,"1-intermittent, 2-variable, 3-rippled, 4-smooth",485.0,1.347,,,0.2,s,5.0,s,12.671,,,3000.0,W,,,0.0,mm,0.0,s,3.0,s,,,,,0.3,kW,10.0,mm/s,0.3,kW,6000.0,W,0.0,mm,0.3,kW,,,6000.0,W,,,485.0,4.0,mm,1.35,s,,,,,500.0,Hz,110.59,,,6000.0,W,,,,,0.0,s,20,mm/s,500.0,Hz
N00014-001-027,1.705,mm,3000,W,0.0,s,485.0,0.4,s,0.3,kW,8.0,mm,500.0,Hz,15,mm/s,10.0,mm/s,0.3,kW,0.25,s,103.88693333333335,microns,0.3545,mm,500.0,Hz,29.0,4.69,mm,0.05,mm,0.25,s,409.0363333333333,microns,3.0,"1-intermittent, 2-variable, 3-rippled, 4-smooth",30.0,mm/s,0.0,mm,1.084888888888889,microns,103.88693333333335,microns,0.2555,mm,4.711,mm,0.0,mm,0.3545,mm,15.0,mm/s,1.0,29.0,3,"1-intermittent, 2-variable, 3-rippled, 4-smooth",485.0,1.343,,,0.2,s,5.0,s,12.876,1.705,mm,3000.0,W,409.0363333333333,microns,0.0,mm,0.0,s,3.0,s,5.486,mm^2,1.084888888888889,microns,0.3,kW,10.0,mm/s,0.3,kW,6000.0,W,0.0,mm,0.3,kW,4.711,mm,6000.0,W,0.2555,mm,485.0,4.0,mm,1.34,s,1,"1-basketweave, 2-colony, 4-GB alpha",4.69,mm,500.0,Hz,110.59,5.486,mm^2,6000.0,W,,,1.0,"1-basketweave, 2-colony, 4-GB alpha",0.0,s,30,mm/s,500.0,Hz
N00014-001-028,1.67,mm,3000,W,0.0,s,485.0,0.4,s,0.3,kW,8.0,mm,500.0,Hz,15,mm/s,10.0,mm/s,0.3,kW,0.25,s,147.0784,microns,0.3095,mm,500.0,Hz,28.0,5.029,mm,0.05,mm,0.25,s,338.35725,microns,3.0,"1-intermittent, 2-variable, 3-rippled, 4-smooth",35.0,mm/s,0.0,mm,1.258,microns,147.0784,microns,0.2135,mm,4.996,mm,0.0,mm,0.3095,mm,15.0,mm/s,1.0,29.0,3,"1-intermittent, 2-variable, 3-rippled, 4-smooth",485.0,1.343,,,0.2,s,5.0,s,14.223,1.67,mm,3000.0,W,338.35725,microns,0.0,mm,0.0,s,3.0,s,5.445,mm^2,1.258,microns,0.3,kW,10.0,mm/s,0.3,kW,6000.0,W,0.0,mm,0.3,kW,4.996,mm,6000.0,W,0.2135,mm,485.0,4.0,mm,1.34,s,1,"1-basketweave, 2-colony, 4-GB alpha",5.029,mm,500.0,Hz,110.59,5.445,mm^2,6000.0,W,,,1.0,"1-basketweave, 2-colony, 4-GB alpha",0.0,s,35,mm/s,500.0,Hz
N00014-001-029,6.474,mm,6000,W,0.0,s,485.0,0.4,s,0.3,kW,8.0,mm,500.0,Hz,3,mm/s,10.0,mm/s,0.3,kW,0.25,s,575.8752000000001,microns,1.1335,mm,500.0,Hz,82.0,8.44,mm,0.05,mm,0.25,s,1025.526,microns,4.0,"1-intermittent, 2-variable, 3-rippled, 4-smooth",55.0,mm/s,0.0,mm,1.5184444444444445,microns,575.8752000000001,microns,0.856,mm,8.55,mm,0.0,mm,1.1335,mm,3.0,mm/s,1.0,126.0,4,"1-intermittent, 2-variable, 3-rippled, 4-smooth",485.0,1.343,,,0.2,s,5.0,s,74.908,6.474,mm,6000.0,W,1025.526,microns,0.0,mm,0.0,s,3.0,s,44.479,mm^2,1.5184444444444445,microns,0.3,kW,10.0,mm/s,0.3,kW,6000.0,W,0.0,mm,0.3,kW,8.55,mm,6000.0,W,0.856,mm,485.0,4.0,mm,1.34,s,1,"1-basketweave, 2-colony, 4-GB alpha",8.44,mm,500.0,Hz,113.55,44.479,mm^2,6000.0,W,,,1.0,"1-basketweave, 2-colony, 4-GB alpha",0.0,s,55,mm/s,500.0,Hz
